id,name,old_price,new_price,old_quantity,new_quantity
f1_sp000039522,,NEW,,NEW,
f1_sp000039523,,NEW,,NEW,
f1_sp000039543,,NEW,,NEW,
f1_sp000039550,,NEW,,NEW,
f1_sp000039597,,NEW,,NEW,
f1_sp000039602,,NEW,,NEW,
f1_sp000039603,,NEW,,NEW,
f1_sp000039608,,NEW,,NEW,
f1_sp000039616,,NEW,,NEW,
f1_sp000039618,,NEW,,NEW,
f1_sp000039619,,NEW,,NEW,
f1_sp000039621,,NEW,,NEW,
f1_sp000039639,,NEW,,NEW,
f1_sp000039640,,NEW,,NEW,
f1_sp000039641,,NEW,,NEW,
f1_sp000039642,,NEW,,NEW,
f1_sp000039643,,NEW,,NEW,
f1_sp000039644,,NEW,,NEW,
f1_sp000039645,,NEW,,NEW,
f1_sp000039646,,NEW,,NEW,
f1_sp000039647,,NEW,,NEW,
f1_sp000039651,,NEW,,NEW,
f1_sp000039655,,NEW,,NEW,
f1_sp000039657,,NEW,,NEW,
f1_sp000039658,,NEW,,NEW,
f1_sp000039659,,NEW,,NEW,
f1_sp000039661,,NEW,,NEW,
f1_sp000039665,,NEW,,NEW,
f1_sp000039671,,NEW,,NEW,
f1_sp000039672,,NEW,,NEW,
f1_sp000039684,,NEW,,NEW,
f1_sp000039685,,NEW,,NEW,
f1_sp000039688,,NEW,,NEW,
f1_sp000039804,,NEW,,NEW,
f1_sp000039832,,NEW,,NEW,
f1_sp000039833,,NEW,,NEW,
f1_sp000039834,,NEW,,NEW,
f1_sp000039839,,NEW,,NEW,
f1_sp000039840,,NEW,,NEW,
f1_sp000039841,,NEW,,NEW,
f1_sp000039842,,NEW,,NEW,
f1_sp000039856,,NEW,,NEW,
f1_sp000039859,,NEW,,NEW,
f1_sp000039860,,NEW,,NEW,
f1_sp000039861,,NEW,,NEW,
f1_sp000039882,,NEW,,NEW,
f1_sp000039884,,NEW,,NEW,
f1_sp000039890,,NEW,,NEW,
f1_sp000039903,,NEW,,NEW,
f1_sp000039907,,NEW,,NEW,
f1_sp000039908,,NEW,,NEW,
f1_sp000039909,,NEW,,NEW,
f1_sp000040111,,NEW,,NEW,
f1_sp000040112,,NEW,,NEW,
f1_sp000040115,,NEW,,NEW,
f1_sp000040117,,NEW,,NEW,
f1_sp000040118,,NEW,,NEW,
f1_sp000040119,,NEW,,NEW,
f1_sp000040120,,NEW,,NEW,
f1_sp000040122,,NEW,,NEW,
f1_sp000040123,,NEW,,NEW,
f1_sp000040124,,NEW,,NEW,
f1_sp000040164,,NEW,,NEW,
f1_sp000040165,,NEW,,NEW,
f1_sp000040167,,NEW,,NEW,
f1_sp000040262,,NEW,,NEW,
f1_sp000040266,,NEW,,NEW,
f1_sp000040270,,NEW,,NEW,
f1_sp000040271,,NEW,,NEW,
f1_sp000040274,,NEW,,NEW,
f1_sp000040275,,NEW,,NEW,
f1_sp000040277,,NEW,,NEW,
f1_sp000040280,,NEW,,NEW,
f1_sp000040337,,NEW,,NEW,
f1_sp000040340,,NEW,,NEW,
f1_sp000040341,,NEW,,NEW,
f1_sp000040342,,NEW,,NEW,
f1_sp000040343,,NEW,,NEW,
f1_sp000040358,,NEW,,NEW,
f1_sp000040364,,NEW,,NEW,
f1_sp000040405,,NEW,,NEW,
f1_sp000040412,,NEW,,NEW,
f1_sp000040413,,NEW,,NEW,
f1_sp000040463,,NEW,,NEW,
f1_sp000040464,,NEW,,NEW,
f1_sp000040471,,NEW,,NEW,
f1_sp000040529,,NEW,,NEW,
f1_sp000040530,,NEW,,NEW,
f1_sp000040532,,NEW,,NEW,
f1_sp000040534,,NEW,,NEW,
f1_sp000040535,,NEW,,NEW,
f1_sp000040536,,NEW,,NEW,
f1_sp000040537,,NEW,,NEW,
f1_sp000040539,,NEW,,NEW,
f1_sp000040540,,NEW,,NEW,
f1_sp000040541,,NEW,,NEW,
f1_sp000040543,,NEW,,NEW,
f1_sp000040550,,NEW,,NEW,
f1_sp000040552,,NEW,,NEW,
f1_sp000040553,,NEW,,NEW,
f1_sp000040554,,NEW,,NEW,
f1_sp000040555,,NEW,,NEW,
f1_sp000040556,,NEW,,NEW,
f1_sp000040557,,NEW,,NEW,
f1_sp000040594,,NEW,,NEW,
f1_sp000040617,,NEW,,NEW,
f1_sp000040643,,NEW,,NEW,
f1_sp000040645,,NEW,,NEW,
f1_sp000040657,,NEW,,NEW,
f1_sp000040665,,NEW,,NEW,
f1_sp000040685,,NEW,,NEW,
f1_sp000040703,,NEW,,NEW,
f1_sp000040712,,NEW,,NEW,
f1_sp000040723,,NEW,,NEW,
f1_sp000040766,,NEW,,NEW,
f1_sp000040771,,NEW,,NEW,
f1_sp000040778,,NEW,,NEW,
f1_sp000040787,,NEW,,NEW,
f1_sp000040790,,NEW,,NEW,
f1_sp000040792,,NEW,,NEW,
f1_sp000040797,,NEW,,NEW,
f1_sp000040810,,NEW,,NEW,
f1_sp000040819,,NEW,,NEW,
f1_sp000040835,,NEW,,NEW,
f1_sp000040836,,NEW,,NEW,
f1_sp000040837,,NEW,,NEW,
f1_sp000040838,,NEW,,NEW,
f1_sp000040840,,NEW,,NEW,
f1_sp000040841,,NEW,,NEW,
f1_sp000040843,,NEW,,NEW,
f1_sp000040846,,NEW,,NEW,
f1_sp000040848,,NEW,,NEW,
f1_sp000040851,,NEW,,NEW,
f1_sp000040852,,NEW,,NEW,
f1_sp000040853,,NEW,,NEW,
f1_sp000040854,,NEW,,NEW,
f1_sp000040859,,NEW,,NEW,
f1_sp000040860,,NEW,,NEW,
f1_sp000040863,,NEW,,NEW,
f1_sp000040864,,NEW,,NEW,
f1_sp000040865,,NEW,,NEW,
f1_sp000040866,,NEW,,NEW,
f1_sp000040867,,NEW,,NEW,
f1_sp000040875,,NEW,,NEW,
f1_sp000040882,,NEW,,NEW,
f1_sp000040901,,NEW,,NEW,
f1_sp000040940,,NEW,,NEW,
f1_sp000040941,,NEW,,NEW,
f1_sp000040944,,NEW,,NEW,
f1_sp000040947,,NEW,,NEW,
f1_sp000040967,,NEW,,NEW,
f1_sp000040968,,NEW,,NEW,
f1_sp000040969,,NEW,,NEW,
f1_sp000041062,,NEW,,NEW,
f1_sp000041063,,NEW,,NEW,
f1_sp000041073,,NEW,,NEW,
f1_sp000041074,,NEW,,NEW,
f1_sp000041075,,NEW,,NEW,
f1_sp000041076,,NEW,,NEW,
f1_sp000041077,,NEW,,NEW,
f1_sp000041079,,NEW,,NEW,
f1_sp000041081,,NEW,,NEW,
f1_sp000041083,,NEW,,NEW,
f1_sp000041088,,NEW,,NEW,
f1_sp000041089,,NEW,,NEW,
f1_sp000041132,,NEW,,NEW,
f1_sp000041133,,NEW,,NEW,
f1_sp000041134,,NEW,,NEW,
f1_sp000041135,,NEW,,NEW,
f1_sp000041137,,NEW,,NEW,
f1_sp000041138,,NEW,,NEW,
f1_sp000041140,,NEW,,NEW,
f1_sp000041141,,NEW,,NEW,
f1_sp000041142,,NEW,,NEW,
f1_sp000041259,,NEW,,NEW,
f1_sp000041260,,NEW,,NEW,
f1_sp000041265,,NEW,,NEW,
f1_sp000041272,,NEW,,NEW,
f1_sp000041273,,NEW,,NEW,
f1_sp000041288,,NEW,,NEW,
f1_sp000041295,,NEW,,NEW,
f1_sp000041296,,NEW,,NEW,
f1_sp000041315,,NEW,,NEW,
f1_sp000041318,,NEW,,NEW,
f1_sp000041320,,NEW,,NEW,
f1_sp000041321,,NEW,,NEW,
f1_sp000041324,,NEW,,NEW,
f1_sp000041325,,NEW,,NEW,
f1_sp000041326,,NEW,,NEW,
f1_sp000041327,,NEW,,NEW,
f1_sp000041328,,NEW,,NEW,
f1_sp000041333,,NEW,,NEW,
f1_sp000041335,,NEW,,NEW,
f1_sp000041336,,NEW,,NEW,
f1_sp000041337,,NEW,,NEW,
f1_sp000041338,,NEW,,NEW,
f1_sp000041346,,NEW,,NEW,
f1_sp000041415,,NEW,,NEW,
f1_sp000041416,,NEW,,NEW,
f1_sp000041417,,NEW,,NEW,
f1_sp000041418,,NEW,,NEW,
f1_sp000041419,,NEW,,NEW,
f1_sp000041420,,NEW,,NEW,
f1_sp000041505,,NEW,,NEW,
f1_sp000041527,,NEW,,NEW,
f1_sp000041529,,NEW,,NEW,
f1_sp000041547,,NEW,,NEW,
f1_sp000041553,,NEW,,NEW,
f1_sp000041554,,NEW,,NEW,
f1_sp000041555,,NEW,,NEW,
f1_sp000041556,,NEW,,NEW,
f1_sp000041561,,NEW,,NEW,
f1_sp000041562,,NEW,,NEW,
f1_sp000041563,,NEW,,NEW,
f1_sp000041566,,NEW,,NEW,
f1_sp000041663,,NEW,,NEW,
f1_sp000041755,,NEW,,NEW,
f1_sp000041769,,NEW,,NEW,
f1_sp000041770,,NEW,,NEW,
f1_sp000041771,,NEW,,NEW,
f1_sp000041772,,NEW,,NEW,
f1_sp000041774,,NEW,,NEW,
f1_sp000041775,,NEW,,NEW,
f1_sp000041779,,NEW,,NEW,
f1_sp000041780,,NEW,,NEW,
f1_sp000041786,,NEW,,NEW,
f1_sp000041789,,NEW,,NEW,
f1_sp000041791,,NEW,,NEW,
f1_sp000041793,,NEW,,NEW,
f1_sp000041799,,NEW,,NEW,
f1_sp000041819,,NEW,,NEW,
f1_sp000041820,,NEW,,NEW,
f1_sp000041821,,NEW,,NEW,
f1_sp000041822,,NEW,,NEW,
f1_sp000041824,,NEW,,NEW,
f1_sp000041825,,NEW,,NEW,
f1_sp000041826,,NEW,,NEW,
f1_sp000041848,,NEW,,NEW,
f1_sp000041851,,NEW,,NEW,
f1_sp000041856,,NEW,,NEW,
f1_sp000041859,,NEW,,NEW,
f1_sp000041860,,NEW,,NEW,
f1_sp000041865,,NEW,,NEW,
f1_sp000041866,,NEW,,NEW,
f1_sp000041867,,NEW,,NEW,
f1_sp000041868,,NEW,,NEW,
f1_sp000041870,,NEW,,NEW,
f1_sp000041873,,NEW,,NEW,
f1_sp000041874,,NEW,,NEW,
f1_sp000041875,,NEW,,NEW,
f1_sp000041877,,NEW,,NEW,
f1_sp000041879,,NEW,,NEW,
f1_sp000041887,,NEW,,NEW,
f1_sp000041897,,NEW,,NEW,
f1_sp000041898,,NEW,,NEW,
f1_sp000041900,,NEW,,NEW,
f1_sp000041903,,NEW,,NEW,
f1_sp000041918,,NEW,,NEW,
f1_sp000041920,,NEW,,NEW,
f1_sp000041926,,NEW,,NEW,
f1_sp000041930,,NEW,,NEW,
f1_sp000041941,,NEW,,NEW,
f1_sp000041945,,NEW,,NEW,
f1_sp000041946,,NEW,,NEW,
f1_sp000041986,,NEW,,NEW,
f1_sp000042091,,NEW,,NEW,
f1_sp000042093,,NEW,,NEW,
f1_sp000042095,,NEW,,NEW,
f1_sp000042099,,NEW,,NEW,
f1_sp000042101,,NEW,,NEW,
f1_sp000042103,,NEW,,NEW,
f1_sp000042104,,NEW,,NEW,
f1_sp000042105,,NEW,,NEW,
f1_sp000042106,,NEW,,NEW,
f1_sp000042108,,NEW,,NEW,
f1_sp000043021,,NEW,,NEW,
f1_sp000043022,,NEW,,NEW,
f1_sp000043023,,NEW,,NEW,
f1_sp000043028,,NEW,,NEW,
f1_sp000043029,,NEW,,NEW,
f1_sp000043030,,NEW,,NEW,
f1_sp000043044,,NEW,,NEW,
f1_sp000043045,,NEW,,NEW,
f1_sp000043046,,NEW,,NEW,
f1_sp000043047,,NEW,,NEW,
f1_sp000043048,,NEW,,NEW,
f1_sp000043049,,NEW,,NEW,
f1_sp000043050,,NEW,,NEW,
f1_sp000043052,,NEW,,NEW,
f1_sp000043053,,NEW,,NEW,
f1_sp000043054,,NEW,,NEW,
f1_sp000043055,,NEW,,NEW,
f1_sp000043057,,NEW,,NEW,
f1_sp000043062,,NEW,,NEW,
f1_sp000043063,,NEW,,NEW,
f1_sp000043068,,NEW,,NEW,
f1_sp000043071,,NEW,,NEW,
f1_sp000043072,,NEW,,NEW,
f1_sp000043074,,NEW,,NEW,
f1_sp000043075,,NEW,,NEW,
f1_sp000043076,,NEW,,NEW,
f1_sp000043078,,NEW,,NEW,
f1_sp000043079,,NEW,,NEW,
f1_sp000043080,,NEW,,NEW,
f1_sp000043086,,NEW,,NEW,
f1_sp000043087,,NEW,,NEW,
f1_sp000043094,,NEW,,NEW,
f1_sp000043107,,NEW,,NEW,
f1_sp000043156,,NEW,,NEW,
f1_sp000043313,,NEW,,NEW,
f1_sp000043316,,NEW,,NEW,
f1_sp000043331,,NEW,,NEW,
f1_sp000043332,,NEW,,NEW,
f1_sp000043380,,NEW,,NEW,
f1_sp000043399,,NEW,,NEW,
f1_sp000043407,,NEW,,NEW,
f1_sp000043411,,NEW,,NEW,
f1_sp000043425,,NEW,,NEW,
f1_sp000043426,,NEW,,NEW,
f1_sp000043427,,NEW,,NEW,
f1_sp000043428,,NEW,,NEW,
f1_sp000043436,,NEW,,NEW,
f1_sp000043442,,NEW,,NEW,
f1_sp000043444,,NEW,,NEW,
f1_sp000043447,,NEW,,NEW,
f1_sp000043452,,NEW,,NEW,
f1_sp000043453,,NEW,,NEW,
f1_sp000043456,,NEW,,NEW,
f1_sp000043457,,NEW,,NEW,
f1_sp000043464,,NEW,,NEW,
f1_sp000043465,,NEW,,NEW,
f1_sp000043466,,NEW,,NEW,
f1_sp000043576,,NEW,,NEW,
f1_sp000043577,,NEW,,NEW,
f1_sp000043578,,NEW,,NEW,
f1_sp000043579,,NEW,,NEW,
f1_sp000043580,,NEW,,NEW,
f1_sp000043581,,NEW,,NEW,
f1_sp000043582,,NEW,,NEW,
f1_sp000043583,,NEW,,NEW,
f1_sp000043584,,NEW,,NEW,
f1_sp000043585,,NEW,,NEW,
f1_sp000043586,,NEW,,NEW,
f1_sp000043587,,NEW,,NEW,
f1_sp000043588,,NEW,,NEW,
f1_sp000043589,,NEW,,NEW,
f1_sp000043590,,NEW,,NEW,
f1_sp000043591,,NEW,,NEW,
f1_sp000043592,,NEW,,NEW,
f1_sp000043593,,NEW,,NEW,
f1_sp000043594,,NEW,,NEW,
f1_sp000043595,,NEW,,NEW,
f1_sp000043596,,NEW,,NEW,
f1_sp000043597,,NEW,,NEW,
f1_sp000043598,,NEW,,NEW,
f1_sp000043599,,NEW,,NEW,
f1_sp000043600,,NEW,,NEW,
f1_sp000043601,,NEW,,NEW,
f1_sp000043602,,NEW,,NEW,
f1_sp000043603,,NEW,,NEW,
f1_sp000043604,,NEW,,NEW,
f1_sp000043605,,NEW,,NEW,
f1_sp000043606,,NEW,,NEW,
f1_sp000043607,,NEW,,NEW,
f1_sp000043608,,NEW,,NEW,
f1_sp000043612,,NEW,,NEW,
f1_sp000043613,,NEW,,NEW,
f1_sp000043615,,NEW,,NEW,
f1_sp000043617,,NEW,,NEW,
f1_sp000043618,,NEW,,NEW,
f1_sp000043622,,NEW,,NEW,
f1_sp000043623,,NEW,,NEW,
f1_sp000043629,,NEW,,NEW,
f1_sp000043630,,NEW,,NEW,
f1_sp000043639,,NEW,,NEW,
f1_sp000043640,,NEW,,NEW,
f1_sp000043641,,NEW,,NEW,
f1_sp000043642,,NEW,,NEW,
f1_sp000043643,,NEW,,NEW,
f1_sp000043644,,NEW,,NEW,
f1_sp000043646,,NEW,,NEW,
f1_sp000043647,,NEW,,NEW,
f1_sp000043648,,NEW,,NEW,
f1_sp000043649,,NEW,,NEW,
f1_sp000043650,,NEW,,NEW,
f1_sp000043651,,NEW,,NEW,
f1_sp000043652,,NEW,,NEW,
f1_sp000043653,,NEW,,NEW,
f1_sp000043687,,NEW,,NEW,
f1_sp000043690,,NEW,,NEW,
f1_sp000043699,,NEW,,NEW,
f1_sp000043773,,NEW,,NEW,
f1_sp000043774,,NEW,,NEW,
f1_sp000043775,,NEW,,NEW,
f1_sp000043787,,NEW,,NEW,
f1_sp000043788,,NEW,,NEW,
f1_sp000043789,,NEW,,NEW,
f1_sp000043790,,NEW,,NEW,
f1_sp000043791,,NEW,,NEW,
f1_sp000043795,,NEW,,NEW,
f1_sp000043800,,NEW,,NEW,
f1_sp000043801,,NEW,,NEW,
f1_sp000043810,,NEW,,NEW,
f1_sp000043814,,NEW,,NEW,
f1_sp000043822,,NEW,,NEW,
f1_sp000043823,,NEW,,NEW,
f1_sp000043824,,NEW,,NEW,
f1_sp000043825,,NEW,,NEW,
f1_sp000043826,,NEW,,NEW,
f1_sp000043827,,NEW,,NEW,
f1_sp000043828,,NEW,,NEW,
f1_sp000043829,,NEW,,NEW,
f1_sp000043869,,NEW,,NEW,
f1_sp000043870,,NEW,,NEW,
f1_sp000043871,,NEW,,NEW,
f1_sp000043872,,NEW,,NEW,
f1_sp000043873,,NEW,,NEW,
f1_sp000043875,,NEW,,NEW,
f1_sp000043876,,NEW,,NEW,
f1_sp000043931,,NEW,,NEW,
f1_sp000043933,,NEW,,NEW,
f1_sp000043935,,NEW,,NEW,
f1_sp000043945,,NEW,,NEW,
f1_sp000043946,,NEW,,NEW,
f1_sp000043978,,NEW,,NEW,
f1_sp000043979,,NEW,,NEW,
f1_sp000043999,,NEW,,NEW,
f1_sp000044006,,NEW,,NEW,
f1_sp000044007,,NEW,,NEW,
f1_sp000044008,,NEW,,NEW,
f1_sp000044010,,NEW,,NEW,
f1_sp000044011,,NEW,,NEW,
f1_sp000044013,,NEW,,NEW,
f1_sp000044065,,NEW,,NEW,
f1_sp000044068,,NEW,,NEW,
f1_sp000044069,,NEW,,NEW,
f1_sp000044070,,NEW,,NEW,
f1_sp000044071,,NEW,,NEW,
f1_sp000044072,,NEW,,NEW,
f1_sp000044073,,NEW,,NEW,
f1_sp000044074,,NEW,,NEW,
f1_sp000044075,,NEW,,NEW,
f1_sp000044076,,NEW,,NEW,
f1_sp000044077,,NEW,,NEW,
f1_sp000044078,,NEW,,NEW,
f1_sp000044079,,NEW,,NEW,
f1_sp000044080,,NEW,,NEW,
f1_sp000044081,,NEW,,NEW,
f1_sp000044082,,NEW,,NEW,
f1_sp000044083,,NEW,,NEW,
f1_sp000044085,,NEW,,NEW,
f1_sp000044086,,NEW,,NEW,
f1_sp000044087,,NEW,,NEW,
f1_sp000044088,,NEW,,NEW,
f1_sp000044091,,NEW,,NEW,
f1_sp000044092,,NEW,,NEW,
f1_sp000044094,,NEW,,NEW,
f1_sp000044095,,NEW,,NEW,
f1_sp000044096,,NEW,,NEW,
f1_sp000044097,,NEW,,NEW,
f1_sp000044098,,NEW,,NEW,
f1_sp000044099,,NEW,,NEW,
f1_sp000044100,,NEW,,NEW,
f1_sp000044136,,NEW,,NEW,
f1_sp000044138,,NEW,,NEW,
f1_sp000044140,,NEW,,NEW,
f1_sp000044143,,NEW,,NEW,
f1_sp000044144,,NEW,,NEW,
f1_sp000044145,,NEW,,NEW,
f1_sp000044146,,NEW,,NEW,
f1_sp000044147,,NEW,,NEW,
f1_sp000044150,,NEW,,NEW,
f1_sp000044151,,NEW,,NEW,
f1_sp000044152,,NEW,,NEW,
f1_sp000044153,,NEW,,NEW,
f1_sp000044154,,NEW,,NEW,
f1_sp000044156,,NEW,,NEW,
f1_sp000044157,,NEW,,NEW,
f1_sp000044158,,NEW,,NEW,
f1_sp000044159,,NEW,,NEW,
f1_sp000044160,,NEW,,NEW,
f1_sp000044161,,NEW,,NEW,
f1_sp000044162,,NEW,,NEW,
f1_sp000044163,,NEW,,NEW,
f1_sp000044164,,NEW,,NEW,
f1_sp000044165,,NEW,,NEW,
f1_sp000044166,,NEW,,NEW,
f1_sp000044167,,NEW,,NEW,
f1_sp000044168,,NEW,,NEW,
f1_sp000044169,,NEW,,NEW,
f1_sp000044170,,NEW,,NEW,
f1_sp000044172,,NEW,,NEW,
f1_sp000044173,,NEW,,NEW,
f1_sp000044174,,NEW,,NEW,
f1_sp000044175,,NEW,,NEW,
f1_sp000044276,,NEW,,NEW,
f1_sp000044277,,NEW,,NEW,
f1_sp000044281,,NEW,,NEW,
f1_sp000044282,,NEW,,NEW,
f1_sp000044291,,NEW,,NEW,
f1_sp000044294,,NEW,,NEW,
f1_sp000044295,,NEW,,NEW,
f1_sp000044296,,NEW,,NEW,
f1_sp000044297,,NEW,,NEW,
f1_sp000044300,,NEW,,NEW,
f1_sp000044301,,NEW,,NEW,
f1_sp000044302,,NEW,,NEW,
f1_sp000044303,,NEW,,NEW,
f1_sp000044304,,NEW,,NEW,
f1_sp000044305,,NEW,,NEW,
f1_sp000044306,,NEW,,NEW,
f1_sp000044307,,NEW,,NEW,
f1_sp000044308,,NEW,,NEW,
f1_sp000044310,,NEW,,NEW,
f1_sp000044311,,NEW,,NEW,
f1_sp000044312,,NEW,,NEW,
f1_sp000044313,,NEW,,NEW,
f1_sp000044320,,NEW,,NEW,
f1_sp000044323,,NEW,,NEW,
f1_sp000044327,,NEW,,NEW,
f1_sp000044329,,NEW,,NEW,
f1_sp000044332,,NEW,,NEW,
f1_sp000044333,,NEW,,NEW,
f1_sp000044334,,NEW,,NEW,
f1_sp000044335,,NEW,,NEW,
f1_sp000044336,,NEW,,NEW,
f1_sp000044337,,NEW,,NEW,
f1_sp000044338,,NEW,,NEW,
f1_sp000044339,,NEW,,NEW,
f1_sp000044340,,NEW,,NEW,
f1_sp000044341,,NEW,,NEW,
f1_sp000044342,,NEW,,NEW,
f1_sp000044344,,NEW,,NEW,
f1_sp000044345,,NEW,,NEW,
f1_sp000044346,,NEW,,NEW,
f1_sp000044347,,NEW,,NEW,
f1_sp000044348,,NEW,,NEW,
f1_sp000044349,,NEW,,NEW,
f1_sp000044350,,NEW,,NEW,
f1_sp000044351,,NEW,,NEW,
f1_sp000044353,,NEW,,NEW,
f1_sp000044354,,NEW,,NEW,
f1_sp000044355,,NEW,,NEW,
f1_sp000044356,,NEW,,NEW,
f1_sp000044357,,NEW,,NEW,
f1_sp000044360,,NEW,,NEW,
f1_sp000044363,,NEW,,NEW,
f1_sp000044367,,NEW,,NEW,
f1_sp000044368,,NEW,,NEW,
f1_sp000044374,,NEW,,NEW,
f1_sp000044377,,NEW,,NEW,
f1_sp000044378,,NEW,,NEW,
f1_sp000044379,,NEW,,NEW,
f1_sp000044380,,NEW,,NEW,
f1_sp000044381,,NEW,,NEW,
f1_sp000044382,,NEW,,NEW,
f1_sp000044384,,NEW,,NEW,
f1_sp000044385,,NEW,,NEW,
f1_sp000044386,,NEW,,NEW,
f1_sp000044388,,NEW,,NEW,
f1_sp000044528,,NEW,,NEW,
f1_sp000044558,,NEW,,NEW,
f1_sp000044565,,NEW,,NEW,
f1_sp000044567,,NEW,,NEW,
f1_sp000044570,,NEW,,NEW,
f1_sp000044571,,NEW,,NEW,
f1_sp000044658,,NEW,,NEW,
f1_sp000044660,,NEW,,NEW,
f1_sp000044661,,NEW,,NEW,
f1_sp000044729,,NEW,,NEW,
f1_sp000044730,,NEW,,NEW,
f1_sp000044731,,NEW,,NEW,
f1_sp000044732,,NEW,,NEW,
f1_sp000044737,,NEW,,NEW,
f1_sp000044740,,NEW,,NEW,
f1_sp000044742,,NEW,,NEW,
f1_sp000044743,,NEW,,NEW,
f1_sp000044744,,NEW,,NEW,
f1_sp000044746,,NEW,,NEW,
f1_sp000044747,,NEW,,NEW,
f1_sp000044749,,NEW,,NEW,
f1_sp000044750,,NEW,,NEW,
f1_sp000044757,,NEW,,NEW,
f1_sp000044758,,NEW,,NEW,
f1_sp000044760,,NEW,,NEW,
f1_sp000044761,,NEW,,NEW,
f1_sp000044762,,NEW,,NEW,
f1_sp000044763,,NEW,,NEW,
f1_sp000044764,,NEW,,NEW,
f1_sp000044766,,NEW,,NEW,
f1_sp000044771,,NEW,,NEW,
f1_sp000044773,,NEW,,NEW,
f1_sp000044777,,NEW,,NEW,
f1_sp000044779,,NEW,,NEW,
f1_sp000044805,,NEW,,NEW,
f1_sp000044806,,NEW,,NEW,
f1_sp000044809,,NEW,,NEW,
f1_sp000044810,,NEW,,NEW,
f1_sp000044812,,NEW,,NEW,
f1_sp000044813,,NEW,,NEW,
f1_sp000044814,,NEW,,NEW,
f1_sp000044815,,NEW,,NEW,
f1_sp000044816,,NEW,,NEW,
f1_sp000044817,,NEW,,NEW,
f1_sp000044818,,NEW,,NEW,
f1_sp000044819,,NEW,,NEW,
f1_sp000044820,,NEW,,NEW,
f1_sp000044822,,NEW,,NEW,
f1_sp000044823,,NEW,,NEW,
f1_sp000044824,,NEW,,NEW,
f1_sp000044826,,NEW,,NEW,
f1_sp000044828,,NEW,,NEW,
f1_sp000044829,,NEW,,NEW,
f1_sp000044830,,NEW,,NEW,
f1_sp000044833,,NEW,,NEW,
f1_sp000044834,,NEW,,NEW,
f1_sp000044840,,NEW,,NEW,
f1_sp000044841,,NEW,,NEW,
f1_sp000044844,,NEW,,NEW,
f1_sp000044845,,NEW,,NEW,
f1_sp000044850,,NEW,,NEW,
f1_sp000044851,,NEW,,NEW,
f1_sp000044852,,NEW,,NEW,
f1_sp000044853,,NEW,,NEW,
f1_sp000044854,,NEW,,NEW,
f1_sp000044855,,NEW,,NEW,
f1_sp000044944,,NEW,,NEW,
f1_sp000044995,,NEW,,NEW,
f1_sp000044996,,NEW,,NEW,
f1_sp000045017,,NEW,,NEW,
f1_sp000045018,,NEW,,NEW,
f1_sp000045019,,NEW,,NEW,
f1_sp000045020,,NEW,,NEW,
f1_sp000045021,,NEW,,NEW,
f1_sp000045050,,NEW,,NEW,
f1_sp000045057,,NEW,,NEW,
f1_sp000045058,,NEW,,NEW,
f1_sp000045059,,NEW,,NEW,
f1_sp000045060,,NEW,,NEW,
f1_sp000045062,,NEW,,NEW,
f1_sp000045063,,NEW,,NEW,
f1_sp000045064,,NEW,,NEW,
f1_sp000045066,,NEW,,NEW,
f1_sp000045067,,NEW,,NEW,
f1_sp000045068,,NEW,,NEW,
f1_sp000045180,,NEW,,NEW,
f1_sp000045181,,NEW,,NEW,
f1_sp000045182,,NEW,,NEW,
f1_sp000045183,,NEW,,NEW,
f1_sp000045184,,NEW,,NEW,
f1_sp000045185,,NEW,,NEW,
f1_sp000045187,,NEW,,NEW,
f1_sp000045188,,NEW,,NEW,
f1_sp000045189,,NEW,,NEW,
f1_sp000045190,,NEW,,NEW,
f1_sp000045191,,NEW,,NEW,
f1_sp000045192,,NEW,,NEW,
f1_sp000045193,,NEW,,NEW,
f1_sp000045194,,NEW,,NEW,
f1_sp000045195,,NEW,,NEW,
f1_sp000045196,,NEW,,NEW,
f1_sp000045197,,NEW,,NEW,
f1_sp000045198,,NEW,,NEW,
f1_sp000045199,,NEW,,NEW,
f1_sp000045200,,NEW,,NEW,
f1_sp000045201,,NEW,,NEW,
f1_sp000045203,,NEW,,NEW,
f1_sp000045206,,NEW,,NEW,
f1_sp000045208,,NEW,,NEW,
f1_sp000045209,,NEW,,NEW,
f1_sp000045211,,NEW,,NEW,
f1_sp000045212,,NEW,,NEW,
f1_sp000045213,,NEW,,NEW,
f1_sp000045220,,NEW,,NEW,
f1_sp000045224,,NEW,,NEW,
f1_sp000045225,,NEW,,NEW,
f1_sp000045226,,NEW,,NEW,
f1_sp000045227,,NEW,,NEW,
f1_sp000045228,,NEW,,NEW,
f1_sp000045229,,NEW,,NEW,
f1_sp000045230,,NEW,,NEW,
f1_sp000045231,,NEW,,NEW,
f1_sp000045232,,NEW,,NEW,
f1_sp000045233,,NEW,,NEW,
f1_sp000045234,,NEW,,NEW,
f1_sp000045236,,NEW,,NEW,
f1_sp000045237,,NEW,,NEW,
f1_sp000045238,,NEW,,NEW,
f1_sp000045239,,NEW,,NEW,
f1_sp000045250,,NEW,,NEW,
f1_sp000045254,,NEW,,NEW,
f1_sp000045255,,NEW,,NEW,
f1_sp000045256,,NEW,,NEW,
f1_sp000045257,,NEW,,NEW,
f1_sp000045258,,NEW,,NEW,
f1_sp000045259,,NEW,,NEW,
f1_sp000045260,,NEW,,NEW,
f1_sp000045265,,NEW,,NEW,
